Word,DensityAtRadius0.550,DensityAtRadius0.525,DensityAtRadius0.500,DensityAtRadius0.475,DensityAtRadius0.450,DensityAtRadius0.425,DensityAtRadius0.400,DensityAtRadius0.375,DensityAtRadius0.350,GrowthAtRadius0.550,GrowthAtRadius0.525,GrowthAtRadius0.500,GrowthAtRadius0.475,GrowthAtRadius0.450,GrowthAtRadius0.425,GrowthAtRadius0.400,GrowthAtRadius0.375,GrowthAtRadius0.350,IsNeologism
separatist,74,137,245,403,647,980,1490,2262,3435,0.573374588616796,0.5587359267419231,0.5298280697746123,0.49424855353781477,0.4579841484302786,0.4300189860414147,0.40037321535888115,0.38213764431167385,0.36286097278480567,0
locale,0,1,2,2,21,77,269,855,2007,NaN,-0.18885448916408668,0.3560371517027864,0.3560371517027864,0.45976496460980615,0.36494729086231825,0.34484939245221663,0.34606071249438447,0.3430438018010796,0
westbound,80,140,230,356,558,871,1385,2226,3486,0.548821267613504,0.5671568636270873,0.5344239555634425,0.5142469280581249,0.48755661051460264,0.4576306859208161,0.4427800922251466,0.4263186138872297,0.4042120597686474,0
morphology,437,780,1269,1940,2743,3777,5000,5000,5000,0.3431888024725571,0.34046574846861427,0.335992645517179,0.3275233432624461,0.3203600805762812,0.3128593757479493,0.30203166750925875,0.30203166750925875,0.30203166750925875,0
primogeniture,20,51,110,234,515,963,1683,2676,4055,0.27225745517411215,0.2497863995845706,0.15778608187758333,0.19351648778175184,0.21585342136075047,0.23654772140746327,0.24300086465655632,0.23584736318919391,0.23779670571130773,0
spiritualist,6,18,42,97,199,403,784,1454,2489,0.1735802492171867,0.1257298313360453,0.21437621889313685,0.191108133328003,0.27670760716110543,0.27065916769659953,0.2934953482425196,0.2969982435786021,0.29474961436786584,0
interception,14,33,76,148,302,579,1197,2160,3601,0.537688152722098,0.62739377297674,0.623625383704702,0.5796505388250095,0.5663828296693698,0.5333974410035109,0.5096900981384953,0.47369898921479625,0.44734133637771256,0
stardom,0,0,2,15,33,118,324,755,1628,NaN,NaN,0.6372171898068785,0.710029753046478,0.7348472039158762,0.6360126681775378,0.5851745746436483,0.5481876374409884,0.4921415460639424,0
pseudonym,3,11,38,115,269,516,977,1730,2913,0.8221053145927545,0.40652077139918963,0.46605064436395055,0.42430988886111337,0.3933632970138323,0.3850964809186456,0.33798108889351924,0.30959512213821994,0.2825241135010483,0
socialite,76,137,213,346,556,825,1200,1743,2530,0.6180927373119572,0.6077376784515115,0.6084523165926697,0.5624562654473773,0.530672680582475,0.4822507145315376,0.45838099727152914,0.43822411419901125,0.4063007855495922,0
misinterpretation,73,198,427,841,1513,2467,3651,5000,5000,0.014389660402800297,0.11175616853005717,0.20084341729974492,0.23631037071972788,0.2397798556460584,0.24796566928385852,0.2540137728927892,0.24726626136510846,0.24726626136510846,0
adulthood,25,49,108,272,588,1068,1837,2963,4309,0.5307754116755156,0.5223175030737439,0.48295759793624354,0.45919045966400146,0.45001901321756743,0.427107860627597,0.3967627741686853,0.3676644314846653,0.3582799404931409,0
enhancement,70,174,401,817,1446,2375,3573,5000,5000,0.39660948208975605,0.38567791233162674,0.39644425788591164,0.3890587846768731,0.3767263287360779,0.3655936032574216,0.34668058534588003,0.3348103783281034,0.3348103783281034,0
coot,16,54,172,375,771,1455,2486,4024,5000,0.0244232362854878,0.031564135214828204,0.07989484907716904,0.07793541037236255,0.10644592616332778,0.1317378342142435,0.1533572355294287,0.1689194153116237,0.1752899627179188,0
utensil,97,232,490,891,1540,2515,3743,5000,5000,0.22668751047486566,0.23322538825286063,0.25727523091880283,0.25548722737554586,0.25851196443197894,0.2788423092537177,0.2835874790950541,0.2839251140720133,0.2839251140720133,0
compatibility,244,429,772,1270,1995,2999,4256,5000,5000,0.47056493093561774,0.42450970690501355,0.3900439398766052,0.3640463416273985,0.3522463708168486,0.34122154578018454,0.3281629641778545,0.3312303282914837,0.3312303282914837,0
masturbation,92,179,367,677,1177,1937,2892,4357,5000,0.5784126013357798,0.5328764687703305,0.483256640581622,0.44651705288630195,0.407523479802907,0.38468371960894027,0.3574249787024443,0.33687085712469095,0.32676548166529645,0
disturber,1,4,5,13,37,87,193,463,1044,-0.8596491228070176,-0.3221257972336626,-0.07269872324238909,-0.33653693988171346,-0.2888890151332007,-0.2592961077933271,-0.1997411255065781,-0.11186779932873263,-0.020684890810525693,0
suffix,67,146,324,686,1256,2141,3390,4950,5000,0.23981795267568692,0.14944828670073385,0.11664382607725969,0.08422149627773247,0.0922163363104553,0.11281939571300503,0.14234933437051736,0.16300559852790078,0.1644119727172056,0
dervish,0,2,5,30,75,234,583,1280,2441,NaN,-0.27919213392900943,-0.3911298889278185,-0.07826523698470117,0.07908272980818107,0.08657021375505988,0.09916390498444763,0.14250490178885192,0.16556582423725824,0
mandolin,111,172,259,376,601,1088,1917,3321,5000,0.3054503824679172,0.32233535342177716,0.31133802647369824,0.26007475191756,0.23846845103032147,0.22550202344085885,0.22936296884268637,0.22731516490847886,0.22793387048063488,0
acknowledgement,3,4,9,24,40,89,246,590,1309,0.15307877536979708,0.064499484004128,-0.21958490998738675,-0.1802047391097307,-0.10199792017059835,-0.0037884759964592917,0.08476797576358439,0.15633824977952893,0.17977017256687242,0
sludge,30,75,184,410,826,1501,2537,3999,5000,0.5876832980135418,0.43312632878067236,0.3839534571613118,0.3629642503869169,0.3663592721213222,0.3579044222604307,0.35212103757989593,0.34182950489261016,0.3362061472070819,0
nadir,0,0,3,7,16,55,181,503,1284,NaN,NaN,0.10087075389336823,0.2547599712714573,0.29049614779628613,0.32635603715486244,0.29019781559240565,0.293258741421566,0.2945828311797777,0
pediatrician,90,152,265,441,767,1259,2011,3094,4609,0.6785333920290145,0.6584511195615018,0.6032816162945034,0.5473376789799833,0.5189057217883989,0.4866799612252725,0.44859609048550775,0.41723538519511955,0.4001233683870936,0
casserole,563,734,1015,1474,2181,3201,4569,5000,5000,0.3267037850752725,0.29835812954018087,0.2715719353225825,0.22079839720199182,0.18943431331776658,0.16692214845008493,0.16320021930772347,0.16186713257197927,0.16186713257197927,0
excitation,917,1374,1925,2599,3424,4400,5000,5000,5000,0.42823297032591207,0.42676946337718447,0.4168720670313598,0.4021663453102538,0.38511942574974156,0.37329812669702434,0.3628762488736375,0.3628762488736375,0.3628762488736375,0
jaundice,534,712,926,1206,1602,2085,2709,3588,4878,0.5306471492678022,0.5128555632055157,0.4889865528343004,0.47070457961625123,0.4354914900361039,0.40086037789223183,0.37012508050968235,0.33445924769677865,0.30011530923828694,0
shareholder,34,64,141,258,459,788,1398,2335,3577,0.4160337343941344,0.49833871983810896,0.4252342819578854,0.4373182551495731,0.4355816017203959,0.4400060075729015,0.43445609396633733,0.4197423960862579,0.40770517143811785,0
campaigner,5,13,30,71,146,282,547,948,1593,0.5128755078715564,0.5833168165636883,0.6337491045399495,0.5232166665472648,0.5219754468684045,0.5130875677319767,0.4781051551132521,0.45575268587622353,0.43455383528423425,0
iteration,3,8,23,78,190,458,1042,1962,3253,-0.12712322047190772,-0.2412664733169449,0.08598324135364428,-0.01042808432135181,0.1074371105488232,0.1515094275539783,0.1597582352320649,0.16766913092740718,0.1811292728359536,0
sealer,0,0,1,1,8,40,138,430,1133,NaN,NaN,0.8154514074708495,0.8154514074708495,0.5003060117470362,0.34745989954561435,0.24069174005972602,0.23328440003646664,0.24959043605513917,0
freelance,27,83,193,351,607,1002,1535,2359,3512,0.6495742617904151,0.6438351175949106,0.619281399412558,0.6165703132471473,0.5876494558952036,0.5471872284893923,0.5138785511131995,0.48142394710457725,0.450979669072001,0
sprinter,99,143,231,344,491,776,1277,2073,3328,0.739876697140798,0.7203687658044434,0.6773968433823394,0.6532355319588372,0.6223097302387691,0.5866279425115751,0.5225226314029487,0.47935501132655356,0.43259850037425995,0
micro,66,173,395,751,1397,2283,3484,4986,5000,0.5070580578960935,0.5126604103535877,0.49967007306694516,0.4916575280442965,0.48172005431285086,0.4574738846394484,0.43847619699011364,0.42556977899276793,0.4252688310668903,0
entre,1327,1542,1738,2013,2337,2764,3373,4309,5000,-0.07307442320490992,-0.060825236378816185,-0.04949629095466706,-0.033951256835164895,-0.02197578090962279,-0.006230084710379298,0.013039255931497065,0.03918995134359299,0.05815876158279996,0
hypertension,904,1174,1471,1871,2452,3263,4350,5000,5000,0.5302442950550091,0.5111826563083759,0.4938106146435429,0.47118912812594893,0.4450508261334218,0.41595616720791323,0.39080819780537807,0.3788303802179687,0.3788303802179687,0
ovulation,644,1002,1451,2002,2675,3573,4730,5000,5000,0.4628317087551796,0.4594036924461008,0.44213891705766595,0.42512470003437536,0.4031839187024725,0.3809668704146008,0.36017203270924586,0.3557922138817953,0.3557922138817953,0
competitiveness,135,307,598,1106,1818,2754,3899,5000,5000,0.5148518205014752,0.4526908557609233,0.4487777781491523,0.41910114519642494,0.39869061931632,0.3706696586238252,0.34853075241630144,0.33452227383911454,0.33452227383911454,0
toxin,1221,1570,1986,2445,3050,3938,5000,5000,5000,0.47394139462067014,0.45870116635597846,0.4413562517911997,0.4242388305739097,0.39848366650381006,0.3645806750479384,0.3374429222052739,0.3374429222052739,0.3374429222052739,0
backlash,8,39,91,179,343,598,1044,1758,2835,0.7234636315647618,0.6519770164431437,0.6164526664884424,0.5869816252447813,0.5484037197809243,0.5149941251175688,0.4867866780434012,0.45827628202339077,0.41017390559534495,0
accreditation,131,294,578,1000,1639,2528,3621,5000,5000,0.5685247035305769,0.5356970121700352,0.5187411483425923,0.489125989666661,0.4506337418912195,0.431819281999787,0.41029090132978163,0.3944492734919812,0.3944492734919812,0
troll,7,35,89,257,617,1382,2684,4444,5000,-0.02991281757383094,-0.11437728909662641,-0.03047297179707509,0.03210016420369405,0.06986307114709632,0.09366484327829006,0.13536803765073416,0.16808864577939084,0.17230272494965423,0
woodworking,57,94,166,338,589,973,1615,2607,4114,0.32107133187797837,0.31477100941138453,0.29900452766820507,0.31471385561371673,0.3449023793844668,0.35315278337583983,0.35617548379470754,0.3534784862464775,0.347881215584553,0
node,711,1070,1516,2041,2690,3557,4682,5000,5000,0.3548748066776635,0.35661608996229505,0.36119860616338495,0.3511789076807501,0.3428896458126749,0.3326079442230214,0.31692896482393806,0.3121435909852671,0.3121435909852671,0
activism,192,359,651,1139,1839,2838,4027,5000,5000,0.5909787914692318,0.5641147068366632,0.5241708130108829,0.48219950374556186,0.44008117233641264,0.4050908105997493,0.3797394505677676,0.35937779457661284,0.35937779457661284,0
alla,1412,1616,1858,2178,2565,3156,3905,4881,5000,-0.06681648121231094,-0.055941811646699265,-0.04408122622321655,-0.025262482283915783,-0.010802705459064123,0.009117775959567052,0.024922969826797932,0.0500684873358408,0.052175754588446865,0
photosynthesis,1416,1941,2590,3362,4267,5000,5000,5000,5000,0.4367732789115913,0.42524999401232766,0.4168093009884175,0.4056987708146113,0.3934902240437048,0.38311719867366617,0.38311719867366617,0.38311719867366617,0.38311719867366617,0
strongman,66,107,177,296,505,892,1440,2297,3596,0.5544089088676587,0.5098777527496354,0.47811617290404335,0.44016463864594074,0.4016269772408496,0.37397996541010464,0.36271511171707815,0.3322221358096891,0.3044058458724161,0
polarity,699,1107,1666,2374,3200,4260,5000,5000,5000,0.37764001596682123,0.3712132225395236,0.3666880623177317,0.3598041536477081,0.35144950825243265,0.33668672002216155,0.3276797226115024,0.3276797226115024,0.3276797226115024,0
maturation,987,1477,2116,2912,3869,4987,5000,5000,5000,0.40633476644534855,0.38895424827419944,0.3876017355324209,0.3712562244382408,0.36020682366340656,0.3509467321778148,0.3503139020356767,0.3503139020356767,0.3503139020356767,0
democratization,343,644,1082,1692,2490,3552,4749,5000,5000,0.5040170333585648,0.48745610915999477,0.4607981805124969,0.43541146009439563,0.40341078690269605,0.3774322705456153,0.3607729990760094,0.35660411934051106,0.35660411934051106,0
larch,218,325,477,672,1009,1455,2072,3016,4403,0.06025309994314185,0.07173092682356895,0.06539520177333595,0.06541277906343335,0.07854090322814725,0.09189687288580291,0.12019946201543283,0.15268954768693652,0.1832325438335094,0
determinant,595,1012,1609,2378,3347,4527,5000,5000,5000,0.4432256239266821,0.42734610982333077,0.41900276622465027,0.4057084573662139,0.39852537220443784,0.3905612429395217,0.38459869113164113,0.38459869113164113,0.38459869113164113,0
follicle,905,1225,1622,2095,2731,3563,4603,5000,5000,0.3629731817072722,0.35783276629336785,0.3477993805169896,0.3399873596931025,0.33118893234742663,0.31996906177498197,0.3104867266675406,0.3091186768038946,0.3091186768038946,0
logo,11,24,50,112,220,449,924,1807,3164,0.6675480586515636,0.5878751530172007,0.6165043113786094,0.5197686789630328,0.47048849326342707,0.46380956729841166,0.4525125452140635,0.4350073462776128,0.40893170510633203,0
biochemistry,174,266,463,797,1330,2131,3136,4424,5000,0.4839683928447661,0.47512193116280316,0.4738564056625366,0.46975077837940676,0.45302332476486895,0.438725867681824,0.41726388431723666,0.40260838238600677,0.3948396034249651,0
illustrator,56,104,204,359,591,918,1461,2142,3179,0.3332232624730286,0.4151076705609812,0.3938296978208045,0.39119373666847984,0.37552254917160016,0.3765684060262456,0.37185919662583616,0.35270549388534744,0.3408419588573226,0
runner-up,105,157,219,301,460,713,1157,1867,2882,0.6884851109118565,0.6820040463759541,0.6658241376366909,0.639471306861706,0.6091383811901177,0.5692946665131898,0.5236660189493659,0.4778944543450267,0.432559418603809,0
sulfate,1400,1855,2366,3064,3889,5000,5000,5000,5000,0.41684353490574266,0.40459123780063305,0.3838432125256145,0.3646552597711325,0.3485544834666232,0.3314132904552072,0.3314132904552072,0.3314132904552072,0.3314132904552072,0
thrombosis,582,767,1004,1304,1700,2294,3132,4405,5000,0.542468342095152,0.5210898217315414,0.5042782246570193,0.4822812922955335,0.455064120785878,0.4265087967226029,0.4054846184054906,0.3811150793066781,0.3735598463594366,0
professionalism,4,24,96,260,648,1326,2361,3825,5000,0.6166808494642401,0.5161382844700279,0.5133826504941834,0.4437825323344601,0.3980210255260937,0.3764498922545668,0.3508110137597599,0.33113352677036617,0.3212388022555701,0
space-time,788,1188,1711,2375,3245,4306,5000,5000,5000,0.39101423209668906,0.3729829567670658,0.3710361606847051,0.36086442096767096,0.35354360805112206,0.34532248429625034,0.33867204387430966,0.33867204387430966,0.33867204387430966,0
abacus,215,402,671,1069,1753,2815,4241,5000,5000,0.08286086132227852,0.11383387237040818,0.13875786805199908,0.16496209736449255,0.18332601210355243,0.19461151428823398,0.20700225664928273,0.21844131313134227,0.21844131313134227,0
titanium,840,1105,1473,2015,2734,3678,4881,5000,5000,0.4196966043741982,0.4062347006594976,0.4036340017956185,0.38422969836051685,0.3740707575501382,0.36134976569557997,0.3528551019212427,0.3525634784919932,0.3525634784919932,0
venue,4,8,11,36,108,279,650,1362,2539,0.13931739335104276,0.14155798612443166,0.1296838772096753,0.16957339274061123,0.25680462200533116,0.25507199855876583,0.2522322529514946,0.26943054362090463,0.2694549444023172,0
co-author,100,193,330,553,894,1389,2144,3113,4514,0.5907468371074289,0.5687409450467925,0.5539441987775431,0.5213013552609356,0.5029535980026342,0.47917719462154634,0.46309042303849435,0.43864722625212793,0.4189312490479884,0
five-story,98,158,272,455,756,1271,2075,3369,5000,0.46491183306266415,0.42179507168906216,0.38508872612216244,0.3673593360990237,0.3436371124045917,0.33970857997421383,0.3303547030000901,0.32902249006029555,0.32379771459333306,0
xlix,78,126,224,384,652,1161,1825,2719,3797,-0.10812815809009384,-0.04730539975464097,-0.021283474782224723,-0.011509680724401622,0.005693449454165089,0.027843962806553102,0.05630991725278239,0.08584018491563868,0.1257387929755908,0
hangout,6,23,69,171,386,812,1548,2785,4567,0.587352599259482,0.5997839417987673,0.6131050421749983,0.5692046974849487,0.539408565425345,0.5112839565186034,0.4837987874089747,0.43422346688342994,0.4013604032870198,0
corncob,61,149,358,719,1277,2037,3139,4620,5000,0.3098887195436964,0.28973150673670445,0.29401097894545364,0.30509108499383236,0.30485036844304503,0.3002503336668602,0.2910407737506108,0.28119659570971456,0.2801723300610075,0
internship,72,154,271,524,917,1609,2654,4077,5000,0.5820363075910328,0.5648660418958271,0.5651179341677413,0.5197080722474325,0.49962194776112406,0.4544498864769084,0.42940378702574944,0.41515735285296723,0.40733500817761603,0
innovator,80,140,264,494,893,1589,2677,4250,5000,0.2689564503830103,0.25804453998156235,0.2917478781132663,0.32271646785691455,0.3209616516170967,0.3241742527314798,0.3139257637458049,0.31451852093842664,0.30908621613182374,0
bluegrass,16,40,98,209,420,842,1501,2537,4040,0.37804893353783076,0.3518767832518795,0.3174900881012619,0.28702666333192384,0.25516751648010777,0.24379023449332002,0.24455150818326288,0.2549931043387325,0.26115322403958907,0
interpolation,70,177,383,763,1374,2251,3402,4985,5000,0.2543222212979179,0.25983508160063246,0.27046795890587416,0.2656940956331994,0.26336222464812603,0.24568062269394683,0.24546913368628698,0.25376769687941875,0.2534467122267064,0
recitative,119,184,294,411,622,952,1533,2544,4224,0.22475473227090131,0.19821215546833967,0.17442081615454183,0.17603334160737708,0.15740362599076074,0.16641016482345283,0.15861988921105358,0.1451680827982857,0.14554341259006548,0
